Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000011,East Sussex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,104.99354,95.78662,115.34033,90.64999,121.36094,455,43336,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E10000012,Essex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,59.47923,55.52397,63.79638,53.29863,66.30258,810,136182,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,72.52098,65.36997,79.84514,61.59495,84.32384,395,54467,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000014,Hampshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.19777,61.84916,71.11969,59.35631,73.92904,800,120850,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,78.73266,73.61591,83.92958,70.83056,87.04576,910,115581,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000016,Kent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,82.62713,78.03649,87.41733,75.4805,90.23426,1210,146441,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E10000017,Lancashire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,120.35266,113.87379,127.10409,110.26242,131.07193,1290,107185,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E10000018,Leicestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,50.83134,45.6393,57.16284,42.67232,60.7588,310,60986,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,81.45293,74.50269,88.87696,70.70869,93.28866,505,61999,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E10000020,Norfolk,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.69446,60.59511,72.64634,57.42229,76.35137,480,71970,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.26226,65.18157,77.75747,61.86225,81.61721,505,70865,,,Better,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,75.88084,68.97794,82.61766,65.38517,86.80968,485,63916,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E10000028,Staffordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.74766,71.73196,84.71766,68.28698,88.68945,565,72671,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E10000029,Suffolk,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,65.1559,58.84957,71.61196,55.51487,75.55566,410,62926,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000030,Surrey,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E10000031,Warwickshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,69.18686,62.58802,77.12048,58.81497,81.63034,360,52033,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E10000032,West Sussex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,94.54545,87.74141,101.73702,83.99378,105.99055,715,75625,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E10000034,Worcestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,76.55293,68.71821,84.17764,64.69244,88.96558,385,50292,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000001,Hartlepool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,74.66401,59.14949,98.90807,50.34912,112.52369,60,8036,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,60.67095,47.8227,74.23192,41.74108,83.06978,85,14010,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,76.97184,62.28999,96.17903,54.46407,107.5012,85,11043,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,67.59802,57.07072,82.05793,51.08028,90.21872,120,17752,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000005,Darlington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,138.41214,113.19162,162.50414,101.36007,178.60167,125,9031,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000006,Halton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,107.97193,90.33733,130.08875,80.81493,143.07791,120,11114,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000007,Warrington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,90.84199,77.83437,106.67148,70.74615,115.94394,160,17613,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,122.6392,107.37143,142.17613,98.66276,153.24126,200,16308,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000009,Blackpool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,112.96489,93.58638,133.19399,84.04006,146.08719,130,11508,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,75.01723,63.84342,85.77158,58.39754,92.77646,185,24661,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,75.75137,64.84804,87.04998,59.33184,94.14041,185,24422,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.51036,76.32854,109.41783,68.38322,120.21427,125,13512,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.71145,77.45902,110.08807,69.58899,120.7048,130,14022,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000014,York,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,79.15947,64.40598,94.62259,57.24311,104.55985,110,13896,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000015,Derby,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,35.11526,27.67892,42.96411,24.15899,48.07931,85,24206,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000016,Leicester,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,23.97676,19.40336,29.9598,16.96558,33.48666,85,35451,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000017,Rutland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,34.87967,21.60275,73.11775,13.95318,94.45748,10,2867,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,47.24181,39.80202,56.49066,35.77389,61.91834,130,27518,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,99.45484,82.03663,116.11984,73.79838,127.1951,135,13574,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,64.12872,51.64851,76.01809,45.87719,84.03711,110,17153,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,57.14286,48.44339,67.87304,43.722,74.16575,140,24500,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,76.15092,63.84125,93.29609,56.8395,102.96636,110,14445,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000023,Bristol,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,72.69363,64.10601,81.53308,59.65416,86.99945,275,37830,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000024,North Somerset,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,65.8196,55.3803,80.25556,49.44115,88.40036,115,17472,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,52.91651,44.58306,63.27635,40.07106,69.35601,130,24567,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000026,Plymouth,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,69.09697,58.74532,81.81884,53.12109,89.27724,145,20985,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000027,Torbay,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,94.34899,78.11952,117.52203,68.89466,130.57844,95,10069,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000030,Swindon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,79.11024,66.80374,90.93677,60.85095,98.67944,170,21489,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000031,Peterborough,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,80.72473,70.19321,94.38017,64.18892,102.10873,180,22298,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000032,Luton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,59.94956,50.20875,70.09324,45.36775,76.52571,145,24187,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,57.1937,47.12951,71.70247,41.41048,79.874,90,15736,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000034,Thurrock,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,30.09082,23.61779,40.40456,19.94729,46.19341,55,18278,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000035,Medway,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,65.63156,55.91986,75.70605,51.02545,82.04271,175,26664,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000037,West Berkshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,60.86209,49.89359,76.84045,43.66235,85.83599,85,13966,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000038,Reading,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,45.60558,36.12566,58.34785,31.11496,65.87718,70,15349,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000039,Slough,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000041,Wokingham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,55.14279,44.09079,66.77116,38.79941,74.30235,95,17228,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,48.19277,40.85587,57.24232,36.87397,62.54943,140,29050,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.74471,80.00238,108.11936,73.04088,117.11881,175,18869,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000044,Portsmouth,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,55.05331,45.5833,68.57495,40.20053,76.19346,95,17256,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000045,Southampton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,75.27926,63.89397,88.10776,57.96118,95.90935,155,20590,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,112.60054,91.1246,135.13623,80.74275,149.65359,105,9325,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000047,County Durham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,135.55918,123.88419,146.96711,117.7744,154.03809,540,39835,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000049,Cheshire East,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.96848,82.74451,104.10669,77.2571,110.78303,300,32269,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,98.58808,88.04011,111.58381,82.01496,118.96012,280,28401,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000051,Shropshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,63.69156,53.51572,74.28059,48.44521,80.98526,150,23551,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000052,Cornwall,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,58.73094,51.67545,66.48073,47.91552,71.1426,250,42567,Value for Cornwall and Isles of Scilly combined,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000054,Wiltshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,76.95452,68.98009,86.11894,64.56006,91.46135,320,41583,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000055,Bedford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,52.00208,41.81465,63.92007,36.68281,71.2821,90,17307,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,71.5859,61.89002,82.36965,56.77914,88.89152,195,27240,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000057,Northumberland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,123.61466,109.39327,138.24151,101.99953,147.27083,290,23460,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,84.98584,74.24811,95.3753,68.87848,102.02443,255,30005,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000059,Dorset,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,98.78795,87.1435,111.55486,80.9282,119.2287,260,26319,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,52.64788,45.31702,61.51728,41.31523,66.71013,170,32290,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,65.27415,57.67753,74.16458,53.48941,79.35512,250,38300,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000063,Cumberland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,97.95957,85.89791,113.34773,79.01723,122.06454,205,20927,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,81.02677,68.03638,97.24516,61.01208,106.76643,125,15427,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,91.16872,82.81613,100.60695,78.16356,106.10134,415,45520,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000066,Somerset UA,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,89.02412,80.46005,98.25148,75.81957,103.75576,395,44370,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000001,Bolton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,86.41431,76.45027,98.0574,70.95445,104.85417,255,29509,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000002,Bury,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,64.85816,54.57135,79.08325,48.71895,87.10908,115,17731,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000003,Manchester,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,81.27469,73.41305,88.9362,69.34777,93.72571,430,52907,,,Worse,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000004,Oldham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,86.55965,76.23323,99.62413,70.34062,107.02811,220,25416,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000005,Rochdale,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,93.08511,80.09331,105.61644,73.69334,113.7196,210,22560,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000006,Salford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,96.55616,85.47912,110.43188,79.15581,118.30004,240,24856,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000007,Stockport,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,99.59778,87.49812,112.06302,81.24527,119.78637,260,26105,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000008,Tameside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,85.66533,73.16568,98.62487,66.8538,106.7667,180,21012,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000009,Trafford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,64.12524,53.29991,74.49715,48.1425,81.35694,145,22612,,,Similar,Better,20220000,,,1y
