time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,referral_count,rereferral_count,rereferral_percent,no_further_action_count,no_further_action_percent,not_in_need_count,not_in_need_percent,referral_child_count,rereferral_child_count,rereferral_child_percent
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4478,855,19.1,167,3.7,399,8.9,4076,766,18.8
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,2480,583,23.5,330,13.3,1104,44.5,2152,474,22
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,13945,3885,27.9,2161,15.5,5685,40.8,11794,3009,25.5
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6868,1126,16.4,168,2.4,3070,44.7,6332,991,15.7
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,2631,169,6.4,284,10.8,693,26.3,2592,166,6.4
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,7943,1383,17.4,398,5,1394,17.6,7306,1233,16.9
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2734,501,18.3,66,2.4,1075,39.3,2460,424,17.2
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,1401,300,21.4,65,4.6,646,46.1,1263,259,20.5
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,7188,1852,25.8,26,0.4,1879,26.1,6202,1512,24.4
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2052,299,14.6,53,2.6,637,31,1910,271,14.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1060,217,20.5,113,10.7,180,17,978,193,19.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,7307,2649,36.3,3740,51.2,1019,13.9,5428,1793,33
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,5129,1398,27.3,132,2.6,0,0,4480,1146,25.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,3990,940,23.6,229,5.7,207,5.2,3579,801,22.4
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,16749,5325,31.8,1730,10.3,6094,36.4,14048,4189,29.8
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2375,821,34.6,333,14,0,0,1957,649,33.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,16529,4687,28.4,4607,27.9,4850,29.3,14127,3721,26.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,3080,640,20.8,145,4.7,980,31.8,2790,577,20.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,2569,595,23.2,535,20.8,508,19.8,2255,507,22.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,5663,1378,24.3,1689,29.8,744,13.1,4954,1123,22.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,1921,380,19.8,82,4.3,43,2.2,1725,329,19.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,1673,355,21.2,344,20.6,7,0.4,1472,289,19.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,2282,482,21.1,48,2.1,0,0,2063,418,20.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,6407,2723,42.5,766,12,0,0,4259,2156,50.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,9979,2531,25.4,321,3.2,863,8.6,8743,2103,24.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1259,303,24.1,0,0,180,14.3,1088,253,23.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,6917,1506,21.8,655,9.5,2497,36.1,6090,1288,21.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1048,188,17.9,61,5.8,297,28.3,964,165,17.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,990,259,26.2,c,c,427,43.1,894,229,25.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1022,230,22.5,0,0,163,15.9,900,194,21.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1500,304,20.3,c,c,0,0,1379,268,19.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Referrals and Re-referrals,6123,1847,30.2,2284,37.3,1283,21,5090,1404,27.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,3361,x,x,352,10.5,1080,32.1,3075,656,21.3
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,6918,1619,23.4,520,7.5,2616,37.8,6176,1365,22.1
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,4578,954,20.8,0,0,1408,30.8,4019,800,19.9
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,5994,1443,24.1,60,1,2608,43.5,5234,1215,23.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Referrals and Re-referrals,27,c,c,c,c,6,22.2,25,c,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,1503,285,19,84,5.6,263,17.5,1403,248,17.7
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,5468,1842,33.7,1544,28.2,9,0.2,4386,1405,32
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1713,346,20.2,0,0,64,3.7,1530,283,18.5
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,5591,1508,27,74,1.3,1114,19.9,4924,1249,25.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2509,604,24.1,206,8.2,843,33.6,2193,491,22.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,2650,532,20.1,126,4.8,397,15,2413,464,19.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,2134,532,24.9,709,33.2,167,7.8,1883,448,23.8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,4380,800,18.3,346,7.9,766,17.5,3989,682,17.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,2076,328,15.8,113,5.4,637,30.7,1930,303,15.7
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,20,0,0,0,0,c,c,20,0,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,3551,468,13.2,0,0,0,0,3325,431,13
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1957,325,16.6,48,2.5,736,37.6,1794,304,16.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,2262,304,13.4,398,17.6,639,28.2,2067,271,13.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2482,310,12.5,66,2.7,c,c,2301,283,12.3
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2305,595,25.8,817,35.4,0,0,1970,475,24.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,2930,394,13.4,108,3.7,1224,41.8,2790,368,13.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,2982,377,12.6,101,3.4,65,2.2,2769,349,12.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6165,1194,19.4,717,11.6,2067,33.5,5647,1041,18.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,2717,287,10.6,44,1.6,429,15.8,2612,277,10.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,2787,298,10.7,232,8.3,89,3.2,2684,280,10.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,2306,335,14.5,45,2,c,c,2114,300,14.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1674,150,9,118,7,113,6.8,1613,143,8.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,4084,691,16.9,518,12.7,204,5,3717,600,16.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3358,776,23.1,232,6.9,657,19.6,2933,641,21.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,2856,524,18.3,140,4.9,1012,35.4,2557,446,17.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,2288,175,7.6,0,0,38,1.7,2213,171,7.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2049,380,18.5,191,9.3,145,7.1,1848,320,17.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,4196,628,15,283,6.7,1007,24,3864,567,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3879,593,15.3,8,0.2,759,19.6,3619,532,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,3439,585,17,199,5.8,c,c,3103,497,16
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3043,341,11.2,130,4.3,1082,35.6,2912,316,10.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,1892,231,12.2,84,4.4,615,32.5,1816,206,11.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,2023,116,5.7,15,0.7,398,19.7,1955,104,5.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,3683,754,20.5,64,1.7,1360,36.9,3260,623,19.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,3338,830,24.9,791,23.7,8,0.2,2838,641,22.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1428,279,19.5,25,1.8,386,27,1296,246,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1477,206,13.9,61,4.1,333,22.5,1387,190,13.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,5175,869,16.8,29,0.6,1353,26.1,4764,791,16.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1256,185,14.7,47,3.7,371,29.5,1143,158,13.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2543,542,21.3,341,13.4,818,32.2,2289,473,20.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3538,624,17.6,404,11.4,578,16.3,3255,532,16.3
2014,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,657780,154800,23.5,92450,14.1,128910,19.6,570790,124970,21.9
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,34600,7930,22.9,1950,5.6,9870,28.5,30280,6530,21.6
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,103570,28290,27.3,12080,11.7,24120,23.3,87440,22130,25.3
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,76330,19510,25.6,15080,19.8,15620,20.5,64900,15300,23.6
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,60540,14740,24.4,12860,21.2,11410,18.9,52930,11830,22.4
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,76650,14780,19.3,11090,14.5,17290,22.6,67400,12270,18.2
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,56710,12730,22.4,2830,5,13080,23.1,49680,10510,21.2
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,88160,14280,16.2,7200,8.2,12710,14.4,81060,12500,15.4
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,102620,28860,28.1,23610,23,13280,12.9,85990,22630,26.3
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,58610,13680,23.3,5740,9.8,11520,19.7,51100,11270,22.1
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,35380,5450,15.4,3260,9.2,4160,11.8,32710,4800,14.7
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,52790,8840,16.7,3940,7.5,8550,16.2,48350,7700,15.9
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1465,231,15.8,413,28.2,411,28.1,1327,203,15.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,6516,1787,27.4,470,7.2,2509,38.5,5412,1363,25.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,2434,489,20.1,132,5.4,458,18.8,2236,428,19.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1246,198,15.9,21,1.7,129,10.4,1156,180,15.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2456,370,15.1,12,0.5,924,37.6,2271,336,14.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2811,508,18.1,c,c,748,26.6,2544,433,17
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,2257,541,24,91,4,1246,55.2,1974,468,23.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,5574,1710,30.7,18,0.3,1262,22.6,4598,1343,29.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1673,344,20.6,24,1.4,545,32.6,1510,307,20.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1871,356,19,17,0.9,691,36.9,1709,303,17.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2965,676,22.8,675,22.8,910,30.7,2594,564,21.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3328,718,21.6,77,2.3,37,1.1,2953,603,20.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,1696,290,17.1,19,1.1,229,13.5,1580,267,16.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3290,1005,30.5,168,5.1,1400,42.6,2721,799,29.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4776,1065,22.3,536,11.2,1653,34.6,4261,918,21.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,3220,793,24.6,222,6.9,696,21.6,2725,649,23.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2856,645,22.6,275,9.6,142,5,2529,539,21.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2720,671,24.7,106,3.9,484,17.8,2356,513,21.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,6736,1924,28.6,937,13.9,2494,37,5580,1496,26.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1761,287,16.3,50,2.8,565,32.1,1595,242,15.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,3312,1202,36.3,629,19,1045,31.6,2550,863,33.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,19460,6035,31,584,3,69,0.4,15757,4529,28.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,8602,2021,23.5,856,10,3878,45.1,7600,1669,22
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,13222,4215,31.9,4870,36.8,4088,30.9,10614,3036,28.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,2120,384,18.1,79,3.7,454,21.4,1909,319,16.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3785,1010,26.7,403,10.6,0,0,3241,829,25.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,2897,621,21.4,437,15.1,411,14.2,2549,521,20.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,3121,968,31,138,4.4,1169,37.5,2593,800,30.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2950,703,23.8,121,4.1,482,16.3,2543,573,22.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,2746,552,20.1,653,23.8,723,26.3,2441,463,19
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,1591,364,22.9,51,3.2,566,35.6,1443,301,20.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2457,767,31.2,350,14.2,411,16.7,1966,567,28.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1688,375,22.2,548,32.5,261,15.5,1458,304,20.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4497,1494,33.2,34,0.8,2883,64.1,3787,1191,31.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4066,895,22,17,0.4,21,0.5,3646,744,20.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,1754,353,20.1,6,0.3,608,34.7,1593,305,19.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,5246,873,16.6,246,4.7,1427,27.2,4764,766,16.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,4493,1547,34.4,1642,36.5,839,18.7,3439,1061,30.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,6782,2528,37.3,642,9.5,1735,25.6,5109,1714,33.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2761,424,15.4,0,0,c,c,2564,381,14.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4473,947,21.2,871,19.5,1495,33.4,3983,780,19.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4081,911,22.3,290,7.1,972,23.8,3593,773,21.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11939,2816,23.6,1169,9.8,2703,22.6,10439,2313,22.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,3106,581,18.7,567,18.3,95,3.1,2833,509,18
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1774,439,24.7,572,32.2,583,32.9,1599,376,23.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,5496,1297,23.6,1972,35.9,1343,24.4,4843,1103,22.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,4040,911,22.5,902,22.3,334,8.3,3578,805,22.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,9478,2637,27.8,2177,23,2877,30.4,7847,2075,26.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,9481,3049,32.2,4001,42.2,22,0.2,7396,2149,29.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1424,200,14,25,1.8,587,41.2,1315,192,14.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,2766,344,12.4,315,11.4,580,21,2572,320,12.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,12556,3887,31,4677,37.2,2483,19.8,10264,2980,29
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,4453,1315,29.5,1935,43.5,803,18,3821,1055,27.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6049,1479,24.5,418,6.9,1896,31.3,5293,1197,22.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,6238,1226,19.7,505,8.1,677,10.9,5604,1049,18.7
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,13273,2737,20.6,3814,28.7,2847,21.4,12195,2382,19.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,6245,1958,31.4,1181,18.9,0,0,4921,1290,26.2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,8716,1752,20.1,8,0.1,2069,23.7,8042,1513,18.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,241,46,19.1,c,c,58,24.1,222,45,20.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,13815,1906,13.8,707,5.1,4474,32.4,12550,1664,13.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,6000,1051,17.5,52,0.9,2009,33.5,5470,943,17.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3452,630,18.3,325,9.4,594,17.2,3151,555,17.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,2579,574,22.3,637,24.7,c,c,2182,456,20.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,3742,676,18.1,46,1.2,408,10.9,3400,607,17.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2089,438,21,930,44.5,239,11.4,1792,362,20.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2419,406,16.8,221,9.1,631,26.1,2231,362,16.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,9628,984,10.2,317,3.3,2857,29.7,8644,905,10.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4910,1036,21.1,0,0,2202,44.8,4360,879,20.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,2869,944,32.9,320,11.2,540,18.8,2362,706,29.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,6541,1760,26.9,710,10.9,746,11.4,5482,1405,25.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,8154,2014,24.7,2822,34.6,1208,14.8,7088,1615,22.8
